arrival_rate,bp_parameter,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,"{'L': 13.0, 'H': 262144}",0.414478619960208,2.2309246584815594,1.0208576021859177,0.7595633672926526,0.5472277133342296,1.363746803736971,2.185343630399165
20,"{'L': 16.772, 'H': 64}",0.3321236153081391,0.8287609343118917,0.8287704173844962,0.4418186029569209,1.0000341672972106,0.4748444121446888,0.9999885576603538
20,"{'L': 7.918, 'H': 512}",0.2778277446441667,1.7880835528761998,0.9899523625965436,0.9533946957843352,1.001502718347693,1.0583598433674586,1.8062319162371003
20,"{'L': 4.639, 'H': 32768}",0.0492177791127131,1.5597414083746846,1.340066403210944,0.7632680050666188,0.1625305693175189,0.9232806569835786,1.1639284476033245
20,"{'L': 9.8, 'H': 32768}",0.4334573002711339,2.299679846273777,1.0611329994806245,0.9790798895292678,0.7315692895495727,1.38714085776305,2.1671928470788906
20,"{'L': 12.4, 'H': 4096}",0.5514642856461976,2.2083329007126764,1.0142428080780048,0.93682043408293,0.8172522617064129,1.343334958227247,2.1773217252557875
20,"{'L': 56.3, 'H': 64}",0.6647707442608253,0.89495008827313,0.8943418351408278,0.6552815040090082,1.000680112892912,0.5953095611160176,1.000680112579332
20,"{'L': 15.3, 'H': 32768}",0.6167939449368214,2.5771312980675614,1.010528006628854,0.8802596698071181,0.7816353335797835,1.5767649325543311,2.550281913180154
20,"{'L': 4.073, 'H': 262144}",0.0423306858712959,1.595128076191551,1.184027220632086,0.8577405869813168,0.1332833838762848,1.0083236195840206,1.34720557804406
20,"{'L': 5.649, 'H': 4096}",0.1014954356164592,1.627202980989657,1.178859238467484,0.8878038744105261,0.3689270095552907,1.002101364740998,1.3803199974112432
20,"{'L': 8.5, 'H': 262144}",0.2930960003319618,1.7919472627635735,1.104102051817463,0.7633828468400597,0.5040076840792319,1.0963878795515452,1.6229906101649283
20,"{'L': 32.3, 'H': 512}",0.7859454959475861,1.4792713825765846,1.000359104190172,0.8238234192168259,1.01383509067605,0.8764120407022254,1.4787403607168743
20,"{'L': 19.7, 'H': 4096}",0.82355834745405,2.453551049285556,1.0018034231419517,1.033827674545776,1.0553899821346453,1.49481101815852,2.4491342239483416
20,"{'L': 18.9, 'H': 512}",0.677312401693191,1.6430670464067394,1.0024767454695502,0.8391840385686704,1.021521969126972,0.9864270916467404,1.6390076416557104
22,"{'L': 13.0, 'H': 262144}",0.3085843381078063,1.8169646038840697,1.0217591957899532,0.5375288960758174,0.4206622342339433,1.0939050727205757,1.7782708600721908
22,"{'L': 16.772, 'H': 64}",0.2504043368059301,0.7269549549458894,0.7361275418003249,0.3691746657163598,1.0000395447748238,0.4040107379567441,0.9875394054242252
22,"{'L': 15.3, 'H': 32768}",0.6019217223283746,2.682136142517097,1.022080922995673,0.9867085523677078,0.7824889758972642,1.6332121830028552,2.624191570522496
22,"{'L': 32.3, 'H': 512}",0.759652327741713,1.472098803591729,1.0008798815793345,0.8180452185032948,1.0143424029763215,0.8687591184382659,1.4708046696560997
22,"{'L': 19.7, 'H': 4096}",0.7986650457955479,2.4410857748492587,1.0026060684822748,1.051067736308702,1.049270991283472,1.484884717055641,2.434740673916452
22,"{'L': 8.5, 'H': 262144}",0.2232101771707733,1.6970195866137747,1.1064613997639714,0.6244468299501049,0.3667921411009678,1.0528428103824523,1.5337359143082443
22,"{'L': 18.9, 'H': 512}",0.6333658653743564,1.6136036942600969,1.1702483911364392,0.8283228182762223,1.0222775007306353,0.9626044691613443,1.3788557254012637
22,"{'L': 56.3, 'H': 64}",0.6348519436725839,0.8787852059752064,0.8781834472611321,0.6315639642816085,1.0006852313055463,0.5796790707974273,1.0006852312190022
22,"{'L': 5.649, 'H': 4096}",0.0940336359685464,1.7530963113707447,1.2210882361458135,0.8791983293695333,0.4029734702892587,1.0452304810204818,1.4356835644442345
22,"{'L': 7.918, 'H': 512}",0.2092703857798156,1.639271029599113,0.9652977921936968,0.8917783810245297,1.0014071897926895,0.9567481500090907,1.6982024022594853
22,"{'L': 4.073, 'H': 262144}",0.034919138412782,1.5100752107466977,1.2952825832043573,1.061709849631724,0.1146696297514657,1.060185049026074,1.1658268476141878
22,"{'L': 9.8, 'H': 32768}",0.2657016318880372,1.804939961579641,1.03826336750533,0.690129698446059,0.4196986422878878,1.1056496834045084,1.738422078702854
22,"{'L': 4.639, 'H': 32768}",0.0337848381290526,1.5515187551795873,1.247712852637768,0.7796661936580502,0.1769178161564178,0.9792998506408208,1.2434902404824546
22,"{'L': 12.4, 'H': 4096}",0.4550095375133341,1.9558283095014493,1.0374657308671171,0.8446866705386609,0.696887555875342,1.177664458965477,1.8851979890138268
24,"{'L': 12.4, 'H': 4096}",0.4211456126900303,1.859434492607827,1.0486256178919509,0.8428417335276543,0.6924288204588483,1.1197876104417932,1.7732110115198625
24,"{'L': 5.649, 'H': 4096}",0.0453839166952874,1.6800466935772682,0.8823611501731358,0.8357266658343077,0.603823598237241,0.9191597866322526,1.904035205139768
24,"{'L': 4.639, 'H': 32768}",0.0261163300091725,1.5369139249983634,0.9251829925688752,1.0614661957010012,0.299896238602475,0.9259374878679928,1.6611999327083913
24,"{'L': 56.3, 'H': 64}",0.6046004938104869,0.8594058833413022,0.8589055046211587,0.6082556594937912,1.0005825773880954,0.5643137386840476,1.0005825771490011
24,"{'L': 9.8, 'H': 32768}",0.2632301943473436,1.726733520591712,1.074784717831104,0.8372993532963138,0.5322402195775967,1.0440302326971953,1.6065854788819744
24,"{'L': 4.073, 'H': 262144}",0.0170090378485507,1.556860347485734,1.2040064398171713,0.9201775286452224,0.1462910066991394,0.880833767528473,1.2930664621047572
24,"{'L': 7.918, 'H': 512}",0.1300110969106253,1.3774666490561056,0.9131121995318688,0.7345267234052889,1.0026312235197894,0.7665612884234125,1.508540406931701
24,"{'L': 32.3, 'H': 512}",0.741495007977597,1.4582032703661505,1.0003402321502832,0.8084669366601729,1.0145584479915188,0.855542717222958,1.4577073114730843
24,"{'L': 18.9, 'H': 512}",0.597493698665076,1.5949623330324465,1.00976922677292,0.8167164999181862,1.0189863078729453,0.9420012606444104,1.5795315313081195
24,"{'L': 13.0, 'H': 262144}",0.3760307828158413,2.170549753903392,1.8122090064027392,0.7313686486121306,0.5507383961084481,1.3136044940732354,1.197736986315924
24,"{'L': 15.3, 'H': 32768}",0.6112092087378915,2.7906391700374304,1.019547988378604,1.0117777582542895,0.8173174048041479,1.6901930074371534,2.7371337120437143
24,"{'L': 16.772, 'H': 64}",0.1868046695537006,0.6343484720870589,0.6503581327320224,0.3036205892472953,1.0000543375127966,0.3245952761650384,0.9753833159928206
24,"{'L': 8.5, 'H': 262144}",0.2184816107611197,1.7145625850154944,1.0892058214542697,0.7507546979875532,0.4361691937387343,1.0324074047901253,1.5741401223198297
24,"{'L': 19.7, 'H': 4096}",0.7592708812067949,2.421873900285538,1.008795846614292,1.042734867999893,1.048117340817443,1.4621164740638433,2.400757208124717
26,"{'L': 15.3, 'H': 32768}",0.6367877007462999,3.01879755168988,1.0375235943460572,1.1096015852949712,0.8941103655545348,1.8181289600083848,2.909618217976627
26,"{'L': 18.9, 'H': 512}",0.5617045369273541,1.5826928865495349,1.011370611633977,0.8081406612115498,1.0207580681894055,0.9232066478175625,1.5648990274618777
26,"{'L': 19.7, 'H': 4096}",0.7368160351170804,2.460597973094964,1.0153784799742738,1.08421635022068,1.0536584683745704,1.4701360072202103,2.423330828478172
26,"{'L': 32.3, 'H': 512}",0.7224487139814563,1.4617192614477124,1.0028406438241024,0.8052207182438895,1.014473435410154,0.8580141797347643,1.457578799233527
26,"{'L': 9.8, 'H': 32768}",0.2244977842686222,1.7097316904733426,1.1201612172510005,0.7384676220693307,0.4201922530302687,1.030040441692316,1.5263264467138165
26,"{'L': 16.772, 'H': 64}",0.1397358197481958,0.5520999488500914,0.5634778436774458,0.2540565219397514,1.0000883866745962,0.2771877493513286,0.9798077334272836
