arrival_rate,bp_parameter,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,"{'L': 13.0, 'H': 262144}",0.4674967119920973,2.516293705673769,1.0,0.8567230242009867,0.6172264246567579,1.538190671446391,2.516293705673769
20,"{'L': 16.772, 'H': 64}",0.3321302603422563,0.8287775159231644,0.8272085021836973,0.4418274427369154,1.0000541756942465,0.4748539126956091,1.0018967572689657
20,"{'L': 7.918, 'H': 512}",0.2775717252155453,1.7864358264040974,1.0017852039312716,0.9525161385848804,1.0005798294042485,1.0573845603455203,1.783252357285422
20,"{'L': 4.639, 'H': 32768}",0.0503763417450234,1.596456964102454,1.0,0.7812349634513737,0.1663564600345332,0.9450142355318176,1.596456964102454
20,"{'L': 9.8, 'H': 32768}",0.3217467454953528,1.7070066780672837,1.0,0.7267515573943374,0.5430293546092978,1.029647109991506,1.7070066780672837
20,"{'L': 12.4, 'H': 4096}",0.689638433527735,2.761649814857326,1.0,1.1715488989475944,1.0220218865121626,1.6799191541648506,2.761649814857326
20,"{'L': 56.3, 'H': 64}",0.664390620897238,0.8944383457803471,0.8943419400818461,0.6549068066993703,1.0001079127868275,0.594969156435606,1.0001077951219557
20,"{'L': 15.3, 'H': 32768}",0.8407245323479824,3.512773630728705,1.0,1.1998430031915814,1.0654125347450258,2.1492185055095225,3.512773630728705
20,"{'L': 4.073, 'H': 262144}",0.041557809011425,1.5660041072965691,1.0,0.8420798945591444,0.1308498857865899,0.9899135707790656,1.5660041072965691
20,"{'L': 5.649, 'H': 4096}",0.0992568213221927,1.5913128955804787,1.0352878546839843,0.8682222012871066,0.3607898428727179,0.979998711298626,1.537072890772217
20,"{'L': 8.5, 'H': 262144}",0.2771109196506697,1.6942167528301264,1.0,0.7217489235397349,0.4765197501433446,1.0365922880294076,1.6942167528301264
20,"{'L': 32.3, 'H': 512}",0.7768762488304406,1.4622016521804158,1.0000000000000002,0.8143170880420908,1.00213616114368,0.8662988745672289,1.4622016521804155
