frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,668726.928638,27379.000000,24901.814733
4,1113254.457446,38376.000000,27476.795810
8,1028262.451213,41997.000000,20682.350374
16,1264194.210192,53003.000000,31636.050638
32,1826410.834670,57825.000000,50782.088840
64,855443.723915,35392.000000,13518.000555
128,1714991.670554,62229.000000,185357.716314
256,1598286.219437,50618.000000,89583.963783
512,2392007.925871,81360.000000,370394.021327
1024,2037454.972327,77704.000000,294539.395234
2048,2785189.230278,102381.000000,362814.395554
4096,2281025.101793,72338.000000,554020.905174
8192,1719303.290017,50055.000000,508998.118112
16384,2433393.051887,80052.000000,266088.533808
32768,3046842.961476,91668.000000,946170.653935
65536,4543426.458555,148019.000000,4349819.600333
