frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,1139317.480204,50148.000000,18445.953432
4,1215539.403613,45727.000000,104.670913
8,870124.523598,41360.000000,3098.663422
16,1112592.840021,42026.000000,18779.900692
32,1572239.293945,56297.000000,34873.173572
64,2313944.444006,82447.000000,219226.072236
128,1795720.380475,59273.000000,189845.105691
256,1927138.650955,78172.000000,176511.823321
512,2827798.817912,93608.000000,273073.380116
1024,2199987.026370,77380.000000,251306.168169
2048,2799130.220462,97769.000000,322651.090802
4096,2570222.855649,87565.000000,434097.144942
8192,1828495.546297,64587.000000,550482.213986
16384,3007730.126244,102218.000000,1650702.118610
32768,1864032.560439,63486.000000,1099197.196740
65536,478909.006880,27317.000000,0.000000
