frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1243226.835292,272277.000000,151.664103
4,1273990.337459,279662.000000,33232.131891
8,1944465.518567,284518.000000,376.732000
16,2077109.400012,250937.000000,202678.086272
32,2463681.617839,298106.000000,541.360324
64,2333400.581223,282784.000000,13866.773309
128,2969925.964131,299040.000000,23207.845096
256,2303826.906345,296020.000000,192593.489436
512,2660033.597648,289835.000000,146660.937918
1024,3056249.429216,303978.000000,285740.712605
2048,2807770.911170,299997.000000,145685.270577
4096,1089877.829580,117295.000000,612856.452689
8192,964045.390346,116364.000000,172690.265531
16384,3617266.390529,243773.000000,1653187.961775
32768,3248455.513255,282099.000000,834832.946065
65536,2467266.142282,238383.000000,2176567.230244
