frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1338343.408986,262776.000000,335.596484
4,2237966.380691,289727.000000,149.763146
8,1740801.468445,294633.000000,2419.580955
16,2152645.871918,299043.000000,881.796462
32,2549796.995196,271771.000000,240.122885
64,3320502.741759,299374.000000,2150.220454
128,2711473.252912,294495.000000,4578.369360
256,3323539.717473,296312.000000,10105.618982
512,2703151.651308,298968.000000,104586.252285
1024,3954837.226974,294597.000000,610527.300141
2048,3951238.969165,297686.000000,298177.300741
4096,2124706.485951,258915.000000,1208011.474843
8192,4105273.774663,248305.000000,2353476.046723
16384,4479311.361851,299707.000000,1555670.032469
32768,1949149.054252,214184.000000,1335894.965384
65536,3848782.776133,233975.000000,2537708.341985
