frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,2253508.136031,298896.000000,91.956511
4,1279048.267023,294953.000000,291.042952
8,1807683.132380,277003.000000,35605.681021
16,1578226.163875,230136.000000,251.314544
32,2378603.062286,302150.000000,5274.794119
64,2736865.808254,297839.000000,13146.238778
128,3319988.672955,303326.000000,1791.011167
256,2367166.301905,307309.000000,3737.056997
512,3083004.543999,298071.000000,657144.285669
1024,3085871.977098,292146.000000,190893.096727
2048,2745464.578110,249319.000000,635492.931737
4096,1822610.240036,210853.000000,347370.981266
8192,2274842.529396,286342.000000,242486.173915
16384,2570784.999282,273793.000000,430279.206291
32768,4755816.060407,272342.000000,4077092.525331
65536,5011073.321149,287535.000000,4540712.154859
