frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1398026.749961,246525.000000,3281.061718
4,1206990.416262,273340.000000,124.587319
8,1932536.142052,259852.000000,10958.606937
16,2182832.731401,274582.000000,131965.618666
32,2408821.831867,296706.000000,11807.898458
64,2931678.507226,295548.000000,21006.805612
128,2910228.123585,295406.000000,190979.488598
256,2758939.151789,307240.000000,67107.148069
512,2726512.864315,297641.000000,376411.969424
1024,2715710.887027,300645.000000,512131.126814
2048,3838686.064476,296528.000000,800053.966992
4096,3909833.645988,300514.000000,1775892.954116
8192,2010085.987934,261241.000000,885700.750185
16384,2478221.935305,280524.000000,773921.499095
32768,4646880.024175,303273.000000,3869208.475835
65536,3045260.495805,179852.000000,2842004.718678
