frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1263356.459547,284483.000000,101197.645901
4,1018109.533197,182789.000000,72.532751
8,1843818.001035,269233.000000,450.188849
16,2312948.560341,261681.000000,601.181337
32,2145337.172196,301518.000000,1214.236386
64,2781638.475872,300667.000000,14127.769074
128,2272604.170062,243773.000000,13311.154721
256,2975988.406257,295754.000000,513746.769746
512,2458067.487664,252953.000000,228226.455456
1024,2974446.022908,294858.000000,708139.906573
2048,2655122.835767,299406.000000,133537.498827
4096,2578788.833731,245362.000000,508698.414140
8192,2309845.171008,280044.000000,272421.372510
16384,2949985.666738,205748.000000,1861097.168378
32768,1528310.821048,143650.000000,1447709.638627
65536,5379942.926678,247805.000000,5300065.873683
