frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,2158745.592189,293087.000000,2944.862815
4,1386939.747209,266391.000000,140.388746
8,2009388.851126,250765.000000,112.738636
16,2504657.920328,299225.000000,173.669226
32,2376998.595963,292629.000000,207.713745
64,2727597.893984,295059.000000,68713.295620
128,2795893.710608,300033.000000,78136.794316
256,3104227.333854,298044.000000,9466.606361
512,3788894.215635,295687.000000,479408.424804
1024,3391529.334901,286237.000000,730316.816385
2048,2751919.715276,303910.000000,730722.227171
4096,917676.822098,129448.000000,442359.688054
8192,1639712.606396,182942.000000,826812.493952
16384,2125025.271697,304776.000000,216188.016245
32768,2451970.164648,244134.000000,843186.586076
65536,3237027.132943,295941.000000,0.000000
