frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1195147.576039,286587.000000,2779.646560
4,731027.433759,186724.000000,308.155805
8,1372703.403762,236320.000000,258.613611
16,2126299.314610,286081.000000,137.778808
32,2705292.766154,290915.000000,500.775399
64,2572649.721697,284652.000000,228463.788146
128,2323168.357215,302407.000000,1776.252516
256,3245360.852227,296783.000000,190768.767431
512,3117045.074875,298773.000000,305026.998013
1024,3339459.721549,297941.000000,286081.568961
2048,2718363.062245,269292.000000,706318.513613
4096,3508396.158835,295438.000000,1793990.657684
8192,4284309.571379,292471.000000,550825.706375
16384,2122690.129589,280475.000000,444824.299174
32768,3001571.602293,273135.000000,1860829.358343
65536,3152257.287684,305593.000000,2613285.851107
