frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,2258155.250287,295829.000000,317.037853
4,1889635.555781,283371.000000,75908.935732
8,1652998.446668,274477.000000,4120.460533
16,2490903.002671,299082.000000,1195.887118
32,2814926.741115,285853.000000,12370.056184
64,3012058.316999,302970.000000,1260.423342
128,2957034.030634,296999.000000,29047.160033
256,3073290.978149,290938.000000,56785.577861
512,3026556.045465,295018.000000,354706.825243
1024,2619017.237382,297693.000000,365083.841893
2048,2867734.265284,292933.000000,733417.045144
4096,2785616.720122,255630.000000,639363.010280
8192,745927.578147,82754.000000,362658.886291
16384,1359318.076709,174807.000000,419437.991276
32768,3771896.594022,270493.000000,2157762.890275
65536,1303036.874061,132794.000000,1228858.683900
