frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1910126.893931,285592.000000,350.656527
4,1615393.158600,261054.000000,1921.236060
8,2135766.547539,274691.000000,267.067407
16,2113200.896337,300099.000000,1512.101518
32,2096079.521217,297137.000000,56422.359158
64,3100612.273968,259911.000000,23308.453252
128,2503006.175240,293072.000000,275878.484165
256,3634671.478251,301144.000000,312131.121157
512,1658457.139075,168559.000000,203117.812407
1024,2842881.124125,276337.000000,462204.566481
2048,3263458.718007,300066.000000,1472640.391016
4096,4102793.257922,298202.000000,327511.423489
8192,2445905.642070,272571.000000,1171510.194304
16384,2170781.296569,302846.000000,395965.068097
32768,4524157.907237,280227.000000,2128217.326050
65536,1881574.686260,140017.000000,1881535.341439
