arrival_rate,bp_L,bp_H,FCFS_percentage,BAL_percentage,total_rounds
32.00,8.50,262144,1.00,99.00,100
36.00,8.50,262144,0.00,100.00,100
28.00,60.00,24,68.00,32.00,100
38.00,56.30,64,99.00,1.00,100
30.00,8.50,262144,0.00,100.00,100
28.00,8.50,262144,0.00,100.00,100
20.00,12.40,4096,0.00,100.00,100
38.00,9.80,32768,0.00,100.00,100
26.00,8.50,262144,1.00,99.00,100
36.00,60.00,12,99.00,1.00,100
26.00,60.00,24,43.00,57.00,100
40.00,8.50,262144,0.00,100.00,100
34.00,12.40,4096,0.00,100.00,100
34.00,8.50,262144,0.00,100.00,100
34.00,9.80,32768,0.00,100.00,100
40.00,9.80,32768,1.00,99.00,100
26.00,9.80,32768,0.00,100.00,100
30.00,12.40,4096,0.00,100.00,100
20.00,60.00,12,94.00,6.00,100
32.00,60.00,24,87.00,13.00,100
34.00,60.00,12,99.00,1.00,100
24.00,9.80,32768,0.00,100.00,100
28.00,12.40,4096,0.00,100.00,100
22.00,56.30,64,99.00,1.00,100
40.00,18.90,512,2.00,98.00,100
34.00,56.30,64,99.00,1.00,100
32.00,60.00,18,97.00,3.00,100
20.00,56.30,64,99.00,1.00,100
40.00,56.30,64,99.00,1.00,100
36.00,60.00,24,94.00,6.00,100
24.00,56.30,64,99.00,1.00,100
22.00,60.00,12,99.00,1.00,100
38.00,12.40,4096,0.00,100.00,100
26.00,12.40,4096,0.00,100.00,100
26.00,56.30,64,99.00,1.00,100
36.00,9.80,32768,0.00,100.00,100
38.00,60.00,12,99.00,1.00,100
22.00,8.50,262144,0.00,100.00,100
34.00,18.90,512,0.00,100.00,100
30.00,60.00,18,98.00,2.00,100
28.00,60.00,18,92.00,8.00,100
28.00,56.30,64,99.00,1.00,100
26.00,60.00,12,99.00,1.00,100
40.00,60.00,24,99.00,1.00,100
32.00,56.30,64,99.00,1.00,100
40.00,12.40,4096,0.00,100.00,100
36.00,60.00,18,99.00,1.00,100
32.00,9.80,32768,1.00,99.00,100
28.00,60.00,12,99.00,1.00,100
24.00,8.50,262144,0.00,100.00,100
28.00,9.80,32768,0.00,100.00,100
38.00,8.50,262144,0.00,100.00,100
32.00,60.00,12,99.00,1.00,100
30.00,9.80,32768,0.00,100.00,100
20.00,8.50,262144,0.00,100.00,100
22.00,9.80,32768,0.00,100.00,100
24.00,12.40,4096,0.00,100.00,100
38.00,60.00,18,99.00,1.00,100
36.00,56.30,64,99.00,1.00,100
40.00,60.00,18,99.00,1.00,100
30.00,56.30,64,99.00,1.00,100
30.00,60.00,24,80.00,20.00,100
38.00,60.00,24,97.00,3.00,100
34.00,60.00,18,99.00,1.00,100
30.00,60.00,12,99.00,1.00,100
24.00,60.00,24,23.00,77.00,100
30.00,18.90,512,0.00,100.00,100
24.00,60.00,12,99.00,1.00,100
20.00,60.00,18,30.00,70.00,100
22.00,60.00,18,59.00,41.00,100
26.00,18.90,512,0.00,100.00,100
36.00,12.40,4096,1.00,99.00,100
26.00,60.00,18,87.00,13.00,100
24.00,60.00,18,71.00,29.00,100
22.00,60.00,24,5.00,95.00,100
20.00,60.00,24,3.00,97.00,100
20.00,9.80,32768,0.00,100.00,100
34.00,60.00,24,94.00,6.00,100
32.00,18.90,512,0.00,100.00,100
28.00,18.90,512,0.00,100.00,100
20.00,18.90,512,0.00,100.00,100
22.00,12.40,4096,0.00,100.00,100
24.00,18.90,512,0.00,100.00,100
36.00,18.90,512,1.00,99.00,100
38.00,18.90,512,0.00,100.00,100
22.00,18.90,512,0.00,100.00,100
32.00,12.40,4096,0.00,100.00,100
40.00,60.00,12,99.00,1.00,100
