arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,133067.1499619647
38.0,4.639,32768,132335.0325764119
38.0,5.649,4096,81635.54853738658
38.0,7.918,512,26491.08036679516
38.0,16.772,64,18862.64740167721
