arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
32.0,4.073,262144,265149.25220147235
32.0,4.639,32768,393722.18991187174
32.0,5.649,4096,262670.75532498857
32.0,7.918,512,499538.071020618
32.0,16.772,64,215714.88279903174
