arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,94015.3054135336
34.0,4.639,32768,99873.05236649173
34.0,5.649,4096,79044.76191374101
34.0,7.918,512,47886.41135019412
34.0,16.772,64,44105.974221186865
