arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,74702.12959481141
40.0,4.639,32768,62881.855499022924
40.0,5.649,4096,43050.5068843562
40.0,7.918,512,20604.88874029656
40.0,16.772,64,14305.655629854928
