arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,322774.8104607917
28.0,4.639,32768,191270.23601961703
28.0,5.649,4096,367696.5348558509
28.0,7.918,512,1289347.76383798
28.0,16.772,64,1231267.1424382282
