arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,51751.54120410328
36.0,4.639,32768,122248.37079077987
36.0,5.649,4096,46040.75088440674
36.0,7.918,512,22947.270578436994
36.0,16.772,64,22330.99343961213
