arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,752552.7982932493
26.0,4.639,32768,454378.93386027485
26.0,5.649,4096,689289.3206738372
26.0,7.918,512,1798630.0557393674
26.0,16.772,64,2370670.672495655
