arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,283971.3870269327
32.0,4.639,32768,336747.44387448585
32.0,5.649,4096,81219.34246840466
32.0,7.918,512,82423.51953781153
32.0,16.772,64,82882.99111397947
