arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,225938.05904273852
40.0,4.639,32768,142239.79443531265
40.0,5.649,4096,52495.32671581348
40.0,7.918,512,19731.753571337747
40.0,16.772,64,13412.218272903256
