arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,95335.97720168394
40.0,4.639,32768,83965.67180699503
40.0,5.649,4096,49672.80799391152
40.0,7.918,512,23015.286941509115
40.0,16.772,64,13140.216779033746
