arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,116756.40393999808
34.0,4.639,32768,85913.24719739093
34.0,5.649,4096,69304.05816400654
34.0,7.918,512,49511.112550618374
34.0,16.772,64,34660.86761753087
