arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
36.0,4.073,262144,116770.59675277848
36.0,4.639,32768,188426.84426588478
36.0,5.649,4096,112270.02497995624
36.0,7.918,512,46344.521758240204
36.0,16.772,64,35499.66237867622
