arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,328639.7897136012
26.0,4.639,32768,625105.7018824896
26.0,5.649,4096,773433.5224432673
26.0,7.918,512,1892828.3207512507
26.0,16.772,64,2483366.1950254133
