arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,525270.8120074825
36.0,4.639,32768,139645.50032134942
36.0,5.649,4096,66691.65354075425
36.0,7.918,512,41121.71119980296
36.0,16.772,64,23461.02894162999
