arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,54162.56253169711
34.0,4.639,32768,305864.902023753
34.0,5.649,4096,109678.02206002806
34.0,7.918,512,42006.72805634831
34.0,16.772,64,42689.29131527016
