arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,36947.3088194526
40.0,4.639,32768,78449.19030174881
40.0,5.649,4096,39530.99482684441
40.0,7.918,512,20978.88462240069
40.0,16.772,64,12794.9347790444
