arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,51372.36294935245
32.0,4.639,32768,183771.5229544556
32.0,5.649,4096,117964.65813115385
32.0,7.918,512,250636.44808965834
32.0,16.772,64,104713.9790811141
