arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,668877.4902401784
20.0,4.639,32768,1206635.8275212948
20.0,5.649,4096,1834184.022117192
20.0,7.918,512,3097421.86189208
20.0,16.772,64,5869596.317206661
