arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,65311.180650789036
28.0,4.639,32768,258115.91839907898
28.0,5.649,4096,421898.4858920449
28.0,7.918,512,1111261.7113169157
28.0,16.772,64,1383345.7541916266
