arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,259631.2779770573
36.0,4.639,32768,141847.9760729775
36.0,5.649,4096,96378.60476786329
36.0,7.918,512,38733.075065117155
36.0,16.772,64,23464.660875452686
