arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,76646.31747187859
30.0,4.639,32768,229337.12983073632
30.0,5.649,4096,408381.9754139499
30.0,7.918,512,485919.24237366853
30.0,16.772,64,463676.4891656682
