arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
34.0,4.073,262144,128163.55442168417
34.0,4.639,32768,313915.0630234236
34.0,5.649,4096,127684.29888596326
34.0,7.918,512,83823.75148488642
34.0,16.772,64,52978.73781055943
