arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,378597.57856330776
36.0,4.639,32768,102923.71480373219
36.0,5.649,4096,51900.52112455134
36.0,7.918,512,35705.10256251899
36.0,16.772,64,22326.457287263467
