arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,164873.09872747585
28.0,4.639,32768,418571.95082566154
28.0,5.649,4096,567811.1610130607
28.0,7.918,512,1050511.0838572814
28.0,16.772,64,1552389.4337217708
