arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,161116.88967020187
30.0,4.639,32768,42600.92660964078
30.0,5.649,4096,302232.91356667294
30.0,7.918,512,313259.19830070436
30.0,16.772,64,418816.47971277346
