arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,230620.71825401983
28.0,4.639,32768,189675.86538882589
28.0,5.649,4096,445404.47584976064
28.0,7.918,512,1107044.702545927
28.0,16.772,64,1254537.4852291183
