arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
36.0,4.073,262144,206000.9520851785
36.0,4.639,32768,121765.84849209568
36.0,5.649,4096,124092.5857051903
36.0,7.918,512,56582.34405713499
36.0,16.772,64,35951.38282458687
