arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,221895.04185312477
30.0,4.639,32768,307223.34528319945
30.0,5.649,4096,344400.20148948807
30.0,7.918,512,157050.33087516882
30.0,16.772,64,858612.7194049713
