arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,507418.21007330826
20.0,4.639,32768,1053494.8270950362
20.0,5.649,4096,1833239.5512471905
20.0,7.918,512,3303332.2675651326
20.0,16.772,64,5981332.993410749
