arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
32.0,4.073,262144,697125.2965141919
32.0,4.639,32768,191331.46520894047
32.0,5.649,4096,155461.5330845544
32.0,7.918,512,102201.66300506073
32.0,16.772,64,180448.8863584367
