arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,139603.230087989
28.0,4.639,32768,398286.2202838557
28.0,5.649,4096,575803.538124767
28.0,7.918,512,1115596.5437688483
28.0,16.772,64,1513002.3927737193
