arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,297155.4281752228
26.0,4.639,32768,296501.3571267423
26.0,5.649,4096,590478.9256070025
26.0,7.918,512,1548444.8537442333
26.0,16.772,64,2471860.657297049
