arrival_rate,bp_parameter_L,bp_parameter_H
24.0,4.073,262144,383340.96241727157
24.0,4.639,32768,627917.0319970625
24.0,5.649,4096,841113.1099477644
24.0,7.918,512,1796013.3085762477
24.0,16.772,64,3434430.102750382
