arrival_rate,bp_parameter_L,bp_parameter_H
24.0,4.073,262144,226554.15459443687
24.0,4.639,32768,444499.6096342493
24.0,5.649,4096,1089072.6580026697
24.0,7.918,512,2188457.558982353
24.0,16.772,64,3776867.509254594
