arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
34.0,4.073,262144,417064.5643026988
34.0,4.639,32768,97158.36531148515
34.0,5.649,4096,73718.83712457759
34.0,7.918,512,70878.4956316089
34.0,16.772,64,51963.85263815607
