arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,498247.65268589073
30.0,4.639,32768,264585.21643319377
30.0,5.649,4096,289167.2933130578
30.0,7.918,512,561986.6765920701
30.0,16.772,64,690235.6933330817
