arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,110941.5164399694
36.0,4.639,32768,83603.9761075991
36.0,5.649,4096,86672.40031290238
36.0,7.918,512,35423.919009618345
36.0,16.772,64,22973.164540393645
