arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,43584.01159829141
38.0,4.639,32768,49446.7000718956
38.0,5.649,4096,56846.30374967224
38.0,7.918,512,23797.866248888786
38.0,16.772,64,14209.32813330736
