arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
40.0,4.073,262144,69787.47881962781
40.0,4.639,32768,91392.52814645189
40.0,5.649,4096,66155.63387195379
40.0,7.918,512,31011.2999243824
40.0,16.772,64,19553.88736287493
