arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,91845.76816598575
30.0,4.639,32768,542444.854857155
30.0,5.649,4096,311955.3770220991
30.0,7.918,512,403877.4562277523
30.0,16.772,64,811396.786364723
