arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,262960.85894672613
34.0,4.639,32768,179570.56974070112
34.0,5.649,4096,77325.60431060336
34.0,7.918,512,47553.85152645367
34.0,16.772,64,33275.77485198504
