arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.6040803832500209,1.6652711910532176,1.4727102197666415,0.8261454795143401,0.8764896746863446,1.0301549635635077,1.1307527908084245
22,0.7802865723795106,1.6797478913697017,1.374656468087351,1.025179354532903,1.1490593328680974,1.031568527071927,1.2219401213067032
24,0.5754699197935856,1.267967607882081,0.9196889474884254,0.6773250635521466,1.0728830136069694,0.7538823459644798,1.3786917972046615
26,0.233928177737237,1.27180446617715,1.0091496823656974,0.5665974975895435,0.6812857903948151,0.7994840597601438,1.2602733651916973
28,0.3001364807743976,1.6252131056620585,1.0,1.1467463544119685,0.9910705043544136,1.1778349789579114,1.6252131056620585
30,0.6407924430334951,2.373506878208482,1.8661828118627768,1.127819415104184,1.0795981863549629,1.629604697619146,1.2718512158191548
32,0.3718922157125932,0.9901894353882896,0.888837531109643,0.6168429618370906,1.1153404137647225,0.6429344827469475,1.1140274805364223
34,0.2323040642956276,1.3738326955030422,1.0,0.7823694888834495,1.1811363621005433,0.9428634561593416,1.3738326955030422
36,0.2941865868394432,1.5647175254580017,1.0,1.0386603541398995,0.5188515014558536,1.0883762101883263,1.5647175254580017
38,0.4183573288561806,1.0582529226359,0.9398015855205932,0.6184525845516567,1.1021968652779963,0.6747435436899382,1.1260386649057332
40,0.14827502507218332,1.3570978975567316,1.0,0.7152146286713319,0.9755713926133582,0.7083280644594169,1.3570978975567316
