frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,609042.848154,289466.000000,0.000000
4,310010.886441,215344.000000,0.000000
8,134916.173541,89791.000000,0.000000
16,651273.072982,280923.000000,0.000000
32,799846.783641,226483.000000,0.000000
64,405694.010912,133563.000000,0.000000
128,627154.257952,204803.000000,0.000000
256,756677.278855,224060.000000,0.000000
512,445095.608810,145984.000000,0.000000
1024,764748.474941,331982.000000,0.000000
2048,365871.882127,161243.000000,0.000000
4096,442567.982773,210417.000000,0.000000
8192,612064.116878,197354.000000,0.000000
16384,594582.253984,302769.000000,0.000000
32768,363026.957693,99991.000000,0.000000
65536,200333.873084,64268.000000,0.000000
