frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,268957.350323,228738.000000,0.000000
4,588982.907059,205284.000000,0.000000
8,144660.498468,56506.000000,0.000000
16,197628.889300,79892.000000,0.000000
32,244241.468430,165059.000000,0.000000
64,619068.773166,289629.000000,0.000000
128,973145.278906,310143.000000,0.000000
256,578632.163233,244135.000000,0.000000
512,821853.782044,333197.000000,0.000000
1024,546417.850990,278321.000000,0.000000
2048,642622.532879,214597.000000,0.000000
4096,692002.055199,233802.000000,0.000000
8192,274028.463961,69513.000000,0.000000
16384,543246.538370,259886.000000,0.000000
32768,807759.540271,259542.000000,0.000000
65536,1031404.030069,228094.000000,0.000000
