frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,737676.440700,230553.000000,0.000000
4,342988.781015,97915.000000,0.000000
8,516880.389286,135208.000000,0.000000
16,1140237.869735,294979.000000,0.000000
32,582769.135163,155674.000000,0.000000
64,834268.109496,241469.000000,0.000000
128,767189.366568,268967.000000,0.000000
256,1249847.405496,204176.000000,0.000000
512,875790.083030,218419.000000,0.000000
1024,957330.372738,213612.000000,0.000000
2048,1587666.762064,252665.000000,0.000000
4096,1192100.982492,230778.000000,0.000000
8192,814600.802993,162469.000000,0.000000
16384,2561735.473106,212766.000000,0.000000
32768,847103.915633,96401.000000,0.000000
65536,116572.434001,32094.000000,0.000000
