frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,180376.345204,57397.000000,0.000000
4,484039.636755,249026.000000,0.000000
8,139023.530149,51300.000000,0.000000
16,612853.079917,239685.000000,0.000000
32,555485.919608,328874.000000,0.000000
64,221011.438937,116848.000000,0.000000
128,601165.801779,225990.000000,0.000000
256,759240.358668,303910.000000,0.000000
512,381279.256370,191954.000000,0.000000
1024,890366.122715,294427.000000,0.000000
2048,423431.365999,166898.000000,0.000000
4096,460988.654781,116536.000000,0.000000
8192,652772.976395,197211.000000,0.000000
16384,438894.290376,153850.000000,0.000000
32768,1375014.598295,260068.000000,0.000000
65536,665460.354439,260527.000000,0.000000
