frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,406868.500152,231263.000000,0.000000
4,695460.032361,319507.000000,0.000000
8,552731.861380,267578.000000,0.000000
16,217592.015734,119038.000000,0.000000
32,568196.676895,306797.000000,0.000000
64,344199.178465,195364.000000,0.000000
128,199703.996212,63866.000000,0.000000
256,350450.742888,179350.000000,0.000000
512,393826.831182,316258.000000,0.000000
1024,169915.728730,109101.000000,0.000000
2048,142605.210389,59373.000000,0.000000
4096,270362.695160,216845.000000,0.000000
8192,80063.003279,28523.000000,0.000000
16384,371156.971527,177752.000000,0.000000
32768,388887.301652,82698.000000,0.000000
65536,342872.618647,173586.000000,0.000000
