frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,429932.906667,286258.000000,0.000000
4,324822.980034,178129.000000,0.000000
8,444427.876564,252977.000000,0.000000
16,202863.735771,84349.000000,0.000000
32,158877.244409,72021.000000,0.000000
64,284372.009581,189291.000000,0.000000
128,179459.139491,91192.000000,0.000000
256,260850.792740,116713.000000,0.000000
512,412182.924832,265740.000000,0.000000
1024,522499.187072,258008.000000,0.000000
2048,346853.847070,186384.000000,0.000000
4096,180462.899752,90949.000000,0.000000
8192,590091.455184,298631.000000,0.000000
16384,252233.814722,120956.000000,0.000000
32768,768582.104539,247719.000000,0.000000
65536,1096054.441424,247038.000000,0.000000
