frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,54406.135058,15943.000000,0.000000
4,518899.347603,281481.000000,0.000000
8,449356.207377,151108.000000,0.000000
16,289420.442165,112540.000000,0.000000
32,509221.036842,265022.000000,0.000000
64,181208.229297,115809.000000,0.000000
128,593782.736650,223191.000000,0.000000
256,544253.138890,180092.000000,0.000000
512,332746.378533,93137.000000,0.000000
1024,913433.770594,280836.000000,0.000000
2048,768387.699043,214332.000000,0.000000
4096,559766.144140,160504.000000,0.000000
8192,921324.788548,291255.000000,0.000000
16384,353256.079699,97270.000000,0.000000
32768,746199.165682,132428.000000,0.000000
65536,1563869.206776,193512.000000,0.000000
