frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,221655.888920,103249.000000,0.000000
4,151234.013803,55628.000000,0.000000
8,657376.982202,211610.000000,0.000000
16,136016.944169,75322.000000,0.000000
32,360766.148401,185017.000000,0.000000
64,798386.063762,329379.000000,0.000000
128,679830.019942,257964.000000,0.000000
256,698356.278606,227387.000000,0.000000
512,273115.328967,92915.000000,0.000000
1024,279100.837584,103434.000000,0.000000
2048,469567.359167,148491.000000,0.000000
4096,846039.303208,222044.000000,0.000000
8192,1279816.718058,347345.000000,0.000000
16384,215505.466873,83870.000000,0.000000
32768,1021827.778005,257830.000000,0.000000
65536,308533.325399,106704.000000,0.000000
